addr	old	new
521a60	FUN_00521a60	sqlite3_blob_open
522240	FUN_00522240	sqlite3_clear_bindings
522310	FUN_00522310	sqlite3_finalize_wrap
522370	FUN_00522370	sqlite3_vfs_stub_a
522390	FUN_00522390	sqlite3_value_wrap_a
5223b0	FUN_005223b0	sqlite3VdbeMemResultText
522460	FUN_00522460	sqlite3_value_wrap_b
522480	FUN_00522480	winDlSym
5224a0	FUN_005224a0	sqlite3_vfs_find
522540	FUN_00522540	sqlite3PagerHelper_a
5225c0	FUN_005225c0	sqlite3_leaf_stub_a
522640	FUN_00522640	sqlite3_mutex_guard_b
522660	FUN_00522660	sqlite3_leaf_stub_b
522680	FUN_00522680	winDlClose
522690	FUN_00522690	winClose
522700	FUN_00522700	sqlite3_mutex_enter_maybe
522720	FUN_00522720	winSectorSize_stub
522740	FUN_00522740	sqlite3_mutex_leave_maybe
522760	FUN_00522760	winRandomness
522820	FUN_00522820	winSleep_or_charstub
522830	FUN_00522830	winRead
522940	FUN_00522940	sqlite3BtreeHelper_a
5229f0	FUN_005229f0	sqlite3_midsize_helper_a
522bc0	FUN_00522bc0	winSleep
522bf0	FUN_00522bf0	sqlite3MisuseError
522c50	FUN_00522c50	winCurrentTimeInt64
522ca0	FUN_00522ca0	sqlite3_helper_548d00
522d40	FUN_00522d40	winShmMethod_or_hash
523050	FUN_00523050	sqlite3_leaf_stub_c
523070	FUN_00523070	winWrite
5231c0	FUN_005231c0	winCurrentTime
523220	FUN_00523220	winShm_stub
523260	FUN_00523260	winGetLastErrorHelper
523280	FUN_00523280	win_stub_d
523290	FUN_00523290	win_stub_e
5232a0	FUN_005232a0	win_stub_f
5232b0	FUN_005232b0	win_stub_g
5232d0	FUN_005232d0	sqlite3_complete
523720	FUN_00523720	sqlite3_complete16
5237f0	FUN_005237f0	sqlite3_leaf_stub_d
523850	FUN_00523850	sqlite3_leaf_stub_e
523900	FUN_00523900	renameQuoteFunc_a
5239d0	FUN_005239d0	winTruncate
523a80	FUN_00523a80	sqlite3_get_table
523c30	FUN_00523c30	sqlite3_free_table
523d10	FUN_00523d10	sqlite3_log
523d40	FUN_00523d40	sqlite3_log_impl
523dd0	FUN_00523dd0	sqlite3VdbeValueCopyHelper
5240c0	FUN_005240c0	sqlite3_str_appendf
524120	FUN_00524120	winSync
524160	FUN_00524160	sqlite3Malloc_helper_a
524180	FUN_00524180	sqlite3Malloc_helper_b
5241a0	FUN_005241a0	renameQuoteFunc_b
524410	FUN_00524410	sqlite3_free
5244c0	FUN_005244c0	sqlite3_leaf_stub_f
5244e0	FUN_005244e0	sqlite3_result_type_integer
524570	FUN_00524570	winFileSize
5245e0	FUN_005245e0	sqlite3_randomness
524640	FUN_00524640	sqlite3_leaf_stub_g
5246a0	FUN_005246a0	sqlite3Btree_helper_b
5247b0	FUN_005247b0	sqlite3_leaf_stub_h
524800	FUN_00524800	sqlite3_backup_init
524910	FUN_00524910	renameTriggerFunc
524a00	FUN_00524a00	sqlite3_backup_step
5253b0	FUN_005253b0	sqlite3_leaf_stub_i
525400	FUN_00525400	sqlite3_backup_finish
525500	FUN_00525500	sqlite3_leaf_stub_j
525510	FUN_00525510	sqlite3_leaf_stub_k
525580	FUN_00525580	sqlite3_leaf_stub_l
525590	FUN_00525590	sqlite3_open
5255b0	FUN_005255b0	sqlite3VdbeSetResultErr
5256b0	FUN_005256b0	cdate_int_helper
525800	FUN_00525800	winLock
5259c0	FUN_005259c0	sqlite3_leaf_stub_m
525a20	FUN_00525a20	sqlite3_errcode_helper_b
525a30	FUN_00525a30	sqlite3_error_log
525a50	FUN_00525a50	sqlite3_leaf_stub_n
525aa0	FUN_00525aa0	sqlite3_bind_text_helper
525c40	FUN_00525c40	sqlite3_leaf_stub_o
525cb0	FUN_00525cb0	sqlite3SafetyCheckOk
525d20	FUN_00525d20	sqlite3_extended_errcode
525d90	FUN_00525d90	sqlite3_db_filename
525e30	FUN_00525e30	sqlite3_errmsg
525f10	FUN_00525f10	sqlite3_errmsg16
525ff0	FUN_00525ff0	sqlite3_leaf_stub_p
526030	FUN_00526030	sqlite3_extended_result_codes
5260c0	FUN_005260c0	sqlite3_leaf_stub_q
5260e0	FUN_005260e0	sqlite3_bind_blob
526410	FUN_00526410	winGetReadLock
526480	FUN_00526480	sqlite3_prepare_v2_526480
5264a0	FUN_005264a0	sqlite3_prepare
5264c0	FUN_005264c0	winUnlock
526590	FUN_00526590	sqlite3PagerHelper_b
5265b0	FUN_005265b0	sqlite3PagerHelper_c
5265d0	FUN_005265d0	sqlite3_leaf_stub_r
5265f0	FUN_005265f0	sqlite3_midsize_helper_b
5267a0	FUN_005267a0	sqlite3_bind_text
5267c0	FUN_005267c0	mallocWithAlarm
526810	FUN_00526810	sqlite3_context_result_a
526870	FUN_00526870	sqlite3_context_result_b
5268d0	FUN_005268d0	sqlite3_leaf_stub_s
5268e0	FUN_005268e0	sqlite3_context_result_c
526940	FUN_00526940	sqlite3_bind_double
526b00	FUN_00526b00	sqlite3_context_helper_d
526b40	FUN_00526b40	sqlite3_leaf_stub_t
526b60	FUN_00526b60	sqlite3_bind_blob_526b60
526b80	FUN_00526b80	sqlite3MemRealloc
526be0	FUN_00526be0	sqlite3MemSize_b
526c00	FUN_00526c00	sqlite3_context_helper_e
526d60	FUN_00526d60	sqlite3_context_helper_f
526db0	FUN_00526db0	sqlite3_leaf_stub_u
526dc0	FUN_00526dc0	sqlite3_leaf_stub_v
526df0	FUN_00526df0	sqlite3_leaf_stub_w
526e20	FUN_00526e20	sqlite3_leaf_stub_x
526e40	FUN_00526e40	sqlite3_bind_null
526e80	FUN_00526e80	sqlite3_column_value
526f90	FUN_00526f90	sqlite3_leaf_stub_y
526fb0	FUN_00526fb0	sqlite3_result_text_sized
527080	FUN_00527080	sqlite3_column_value_527080
5270f0	FUN_005270f0	sqlite3_value_bytes_5270f0
527160	FUN_00527160	sqlite3_result_blob_sized
527220	FUN_00527220	sqlite3_value_text_527220
527290	FUN_00527290	sqlite3_value_text_b
527300	FUN_00527300	sqlite3_step
527570	FUN_00527570	sqlite3_leaf_stub_z
527590	FUN_00527590	sqlite3_column_int
527610	FUN_00527610	sqlite3_column_int_offset
527670	FUN_00527670	sqlite3_column_name
527740	FUN_00527740	winOpen
527b00	FUN_00527b00	sqlite3_column_bytes
527b60	FUN_00527b60	winDelete
527d50	FUN_00527d50	sqlite3_column_int64
527dd0	FUN_00527dd0	sqlite3_column_int_527dd0
527e00	FUN_00527e00	sqlite3_column_text16
527ea0	FUN_00527ea0	sqlite3_column_double
527f30	FUN_00527f30	sqlite3_column_blob16_a
527f60	FUN_00527f60	sqlite3_column_blob16_b
527f90	FUN_00527f90	sqlite3_column_type
527fc0	FUN_00527fc0	sqlite3_column_bytes16
528030	FUN_00528030	sqlite3_column_type_b
528070	FUN_00528070	sqlite3_finalize
5280f0	FUN_005280f0	sqlite3_reset
5281b0	FUN_005281b0	sqlite3_column_decltype
528270	FUN_00528270	sqlite3VdbeMemReleaseSetInt
528320	FUN_00528320	sqlite3_create_function_528320
528350	FUN_00528350	sqlite3_mutex_alloc_win
5283b0	FUN_005283b0	sqlite3BtreeClose_sharedUnlink
528470	FUN_00528470	sqlite3_mutex_free_win
528490	FUN_00528490	sqlite3_create_function16_528490
528530	FUN_00528530	sqlite3_mutex_enter_win
528550	FUN_00528550	sqlite3_win_lock_region
528710	FUN_00528710	sqlite3_mutex_leave_win
528720	FUN_00528720	sqlite3CreateFunc_v2
528800	FUN_00528800	sqlite3_stmt_get_db_ptr
528810	FUN_00528810	sqlite3_expr_is_flag_helper
528830	FUN_00528830	sqlite3ExprCompare_helper
528890	FUN_00528890	sqlite3BtreeFetchPayload
5288e0	FUN_005288e0	sqlite3BtreeCellSize
528920	FUN_00528920	btree_access_payload
528c60	FUN_00528c60	sqlite3FkActionName
528cb0	FUN_00528cb0	sqlite3VdbeDupErrMsg
528d20	FUN_00528d20	sqlite3DbPtrArrayAppend
528db0	FUN_00528db0	pager_add_to_savepoint_bitvecs
529020	FUN_00529020	sqlite3ExprBuildAndAppend
5290e0	FUN_005290e0	sqlite3AllSpaces
529110	FUN_00529110	btree_allocate_page
529890	FUN_00529890	sqlite3VdbeAllocateCursor
529970	FUN_00529970	sqlite3WhereAllocateIndexInfo
529ae0	FUN_00529ae0	sqlite3BtreeFreeSpace
529cd0	FUN_00529cd0	sqlite3LazyInitField
529cf0	FUN_00529cf0	sqlite3DecodeIntArray
529de0	FUN_00529de0	sqlite3AnalyzeAggregate
52a0c0	FUN_0052a0c0	sqlite3FkGenerateChildScan
52a250	FUN_0052a250	sqlite3FkScanChildren
52b4f0	FUN_0052b4f0	sqlite3FkLookupParent
52b5d0	FUN_0052b5d0	sqlite3VdbeMemFinalizeType
52b630	FUN_0052b630	sqlite3VdbeMemExpandBlob
52b6b0	FUN_0052b6b0	sqlite3BtreeReassemblePage
52b750	FUN_0052b750	sqlite3ParseRegisterCache
52b7d0	FUN_0052b7d0	sqlite3VdbeCodeOffset
52b7f0	FUN_0052b7f0	btree_incr_vacuum_truncate
52ba20	FUN_0052ba20	btree_copy_overflow_pages
52bbb0	FUN_0052bbb0	sqlite3BtreeBalance
52bd40	FUN_0052bd40	sqlite3BtreeBalanceDeeper
52be70	FUN_0052be70	sqlite3BtreeBalanceNonroot
52cd80	FUN_0052cd80	sqlite3BtreeBalanceQuick
52cf10	FUN_0052cf10	sqlite3WhereEstimateFullScanCost
52d020	FUN_0052d020	sqlite3WhereBestBtreeIndex
52d990	FUN_0052d990	sqlite3WhereOrTermCost
52d9f0	FUN_0052d9f0	sqlite3WhereBestOrIndex
52dd50	FUN_0052dd50	sqlite3WhereBestVirtualIndex
52df70	FUN_0052df70	sqlite3RtrimBinCollCompare
52e030	FUN_0052e030	sqlite3VdbeMemReleaseIfB
52e070	FUN_0052e070	sqlite3_bind_impl
52e130	FUN_0052e130	sqlite3BlobReadWrite
52e230	FUN_0052e230	blobSeekToRow
52e3b0	FUN_0052e3b0	sqlite3BtreeAllocatePage
52e610	FUN_0052e610	sqlite3BtreeCursor_init
52e690	FUN_0052e690	sqlite3BtreeIncrVacuumStep
52e890	FUN_0052e890	btree_release_cursor_page
52e950	FUN_0052e950	btree_get_and_init_page
52e9b0	FUN_0052e9b0	btree_init_page
52ebe0	FUN_0052ebe0	sqlite3ProgressCheck
52ec30	FUN_0052ec30	sqlite3BtreeMovetoUnpacked
52ed40	FUN_0052ed40	sqlite3_btree_page_from_dbpage
52eda0	FUN_0052eda0	btree_parse_cell_ptr
52eee0	FUN_0052eee0	sqlite3BtreeRestoreCursorPosition
52ef30	FUN_0052ef30	sqlite3_pager_has_content_check
52efa0	FUN_0052efa0	sqlite3_invoke_rollback_update_hooks
52f080	FUN_0052f080	sqlite3VdbeDeleteAuxData
52f130	FUN_0052f130	sqlite3BtreeCellSizePtr
52f200	FUN_0052f200	sqlite3_pragma_temp_store
52f2b0	FUN_0052f2b0	sqlite3_integck_append_msg
52f320	FUN_0052f320	sqlite3_column_lists_overlap
52f410	FUN_0052f410	checkList
52f610	FUN_0052f610	checkPtrmap
52f6a0	FUN_0052f6a0	checkRef
52f720	FUN_0052f720	checkTreePage
52ff10	FUN_0052ff10	btree_unlink_cursor
530010	FUN_00530010	sqlite3BtreeClearCell
530200	FUN_00530200	sqlite3ClearDatabasePage
5303a0	FUN_005303a0	expr_delete_recursive
530420	FUN_00530420	sqlite3VdbeCloseAllCursors
530580	FUN_00530580	sqlite3_select_result_codegen
530850	FUN_00530850	sqlite3_apply_affinity_codegen
5308c0	FUN_005308c0	sqlite3_codegen_ternary_func
530a70	FUN_00530a70	sqlite3_code_compare
530be0	FUN_00530be0	sqlite3_codegen_subroutine
530cf0	FUN_00530cf0	sqlite3_codegen_result_column
530e20	FUN_00530e20	sqlite3ExprCodeInteger
530f00	FUN_00530f00	sqlite3_expr_codegen_helper
530f60	FUN_00530f60	sqlite3WhereCodeOneLoopStart
532120	FUN_00532120	sqlite3ExprCodeInt64
532250	FUN_00532250	sqlite3_codegen_op_list
532390	FUN_00532390	sqlite3_code_trigger_program
532570	FUN_00532570	sqlite3_name_in_column_list
5325f0	FUN_005325f0	sqlite3ColumnIndex
532670	FUN_00532670	sqlite3_stmt_api_exit
5326d0	FUN_005326d0	sqlite3_column_mem
532740	FUN_00532740	sqlite3_column_type_origin
5328e0	FUN_005328e0	sqlite3_comparison_affinity
532980	FUN_00532980	sqlite3_date_compute_hms
532a40	FUN_00532a40	sqlite3_date_compute_jd
532b80	FUN_00532b80	sqlite3_computeLimitRegisters
532d10	FUN_00532d10	sqlite3_computeYMD
532e30	FUN_00532e30	sqlite3_pager_has_content
532e80	FUN_00532e80	sqlite3_constructAutomaticIndex
5336b0	FUN_005336b0	sqlite3_vdbeMemGrowCheck
533710	FUN_00533710	msvc_crt_osver_dispatch_helper
5337c0	FUN_005337c0	sqlite3_btreeCopyNodePayload
533880	FUN_00533880	util_copy_buffer_cond
5338d0	FUN_005338d0	corruptSchema
533960	FUN_00533960	sqlite3_create_collation
533b00	FUN_00533b00	sqlite3_createModule
533c50	FUN_00533c50	sqlite3_createTableStmt
533ea0	FUN_00533ea0	btree_decode_page_flags
533f40	FUN_00533f40	sqlite3_defragmentPage
534100	FUN_00534100	sqlite3_destroyRootPage
534210	FUN_00534210	sqlite3_destroyTable
5342a0	FUN_005342a0	sqlite3_vdbeExprDecRef
5342f0	FUN_005342f0	sqlite3_vtabClearRefs
5343b0	FUN_005343b0	sqlite3_step_5343b0
534680	FUN_00534680	sqlite3_call_collation_needed
534710	FUN_00534710	sqlite3_doubleToInt64
534780	FUN_00534780	sqlite3_btreeDropCell
534860	FUN_00534860	sqlite3_dupedExprNodeSize
5348d0	FUN_005348d0	sqlite3_dupedExprSize
534920	FUN_00534920	sqlite3_estLog10
534970	FUN_00534970	sqlite3_evalConstExpr
534a60	FUN_00534a60	sqlite3_execExecSql
534bc0	FUN_00534bc0	sqlite3_execSql
534c40	FUN_00534c40	sqlite3_explainComposite
534d70	FUN_00534d70	sqlite3_explainIndexRange
534f70	FUN_00534f70	explainOneScan
5351c0	FUN_005351c0	sqlite3_explainScanTable
5352d0	FUN_005352d0	sqlite3_explainTempTable
5353c0	FUN_005353c0	sqlite3_btreeCursorIsEmpty
535400	FUN_00535400	sqlite3_exprAnalyze
535b00	FUN_00535b00	sqlite3_exprAnalyzeOrTerm
536090	FUN_00536090	sqlite3_codeExprVectorTerm
5361d0	FUN_005361d0	sqlite3_exprCommute
536250	FUN_00536250	sqlite3_exprDup
536480	FUN_00536480	sqlite3_exprListTableUsage
536500	FUN_00536500	sqlite3_exprNodeIsConstant
5365e0	FUN_005365e0	sqlite3_exprSelectTableUsage
536750	FUN_00536750	sqlite3_exprSetHeightAndFlags
5367f0	FUN_005367f0	sqlite3_analyzeAggWalker
536850	FUN_00536850	sqlite3_exprTableUsage
5368e0	FUN_005368e0	sqlite3_btreeCellPayloadPtr
536970	FUN_00536970	sqlite3_memjrnlFlushClose
536a00	FUN_00536a00	sqlite3_memjrnlCreateChunk
536a90	FUN_00536a90	sqlite3_memjrnlWrite
536b50	FUN_00536b50	sqlite3_accessPayload
536ea0	FUN_00536ea0	sqlite3_vdbe_code_exprlist_helper
536fb0	FUN_00536fb0	sqlite3_find_db_by_name
537090	FUN_00537090	sqlite3_find_coll_seq
537190	FUN_00537190	sqlite3_hash_find
537230	FUN_00537230	sqlite3_exprlist_find_index
5372f0	FUN_005372f0	sqlite3_where_find_term
537450	FUN_00537450	sqlite3_fk_gen_constraint_expr
537e40	FUN_00537e40	sqlite3_fk_lookup_parent
538660	FUN_00538660	sqlite3_fk_scan_children
538be0	FUN_00538be0	sqlite3_fk_trigger_step_delete
538c40	FUN_00538c40	sqlite3_pragma_flag_handler
538dd0	FUN_00538dd0	sqlite3_flatten_subquery
539320	FUN_00539320	vdbe_release_p4_value
539430	FUN_00539430	sqlite3_btree_lazy_get_page
539460	FUN_00539460	sqlite3_btree_allocate_page
539780	FUN_00539780	sqlite3_btree_free_space
5399e0	FUN_005399e0	pager_free_tmp_space
539a00	FUN_00539a00	func_destroy_ref
539a30	FUN_00539a30	sqlite3_hash_find_ci
539ac0	FUN_00539ac0	sqlite3_generate_column_names
539c70	FUN_00539c70	sqlite3_generate_column_types
539da0	FUN_00539da0	sqlite3_fk_action_codegen
53a0f0	FUN_0053a0f0	sqlite3_codegen_compare_jump
53a6a0	FUN_0053a6a0	sqlite3_btree_get_and_init_page
53a730	FUN_0053a730	sqlite3_pragma_get_auto_vacuum
53a7f0	FUN_0053a7f0	btree_get_cell_info
53a850	FUN_0053a850	sqlite3_date_get_digits
53a8f0	FUN_0053a8f0	sqlite3_win_get_last_error_msg
53aa70	FUN_0053aa70	sqlite3_pragma_get_locking_mode
53aab0	FUN_0053aab0	sqlite3_where_get_mask
53ab00	FUN_0053ab00	btree_next_overflow_page
53ac70	FUN_0053ac70	sqlite3_pager_write_journal_nonce
53ad90	FUN_0053ad90	sqlite3_code_row_trigger
53b110	FUN_0053b110	sqlite3_get_boolean
53b1b0	FUN_0053b1b0	getTempname
53b4b0	FUN_0053b4b0	sqlite3_vdbe_grow_op_array
53b530	FUN_0053b530	sqlite3_grow_array_by_5
53b5a0	FUN_0053b5a0	pager_commit_phase_one
53b730	FUN_0053b730	sqlite3_expr_list_height
53b770	FUN_0053b770	sqlite3_expr_height
53b7f0	FUN_0053b7f0	sqlite3_ident_put_quoted
53b8a0	FUN_0053b8a0	sqlite3_dup_string_field
53b920	FUN_0053b920	sqlite3_expr_walk_agg_cb
53b920	FUN_53b920	sqlite3_expr_walk_agg_cb_53b920
53b940	FUN_0053b940	sqlite3_walk_exprlist_agg
53b980	FUN_0053b980	btree_free_page
53bd90	FUN_0053bd90	sqlite3_btree_insert_cell
53bf40	FUN_0053bf40	pcache_manage_dirty_list
53bfb0	FUN_0053bfb0	sqlite3_pragma_temp_store_reset
53c010	FUN_0053c010	sqlite3_expr_is_constant
53c0e0	FUN_0053c0e0	sqlite3_select_is_simple_count
53c140	FUN_0053c140	isDate
53c270	FUN_0053c270	fkLocateIndexMatch
53c3f0	FUN_0053c3f0	fkChildIsModified
53c4e0	FUN_0053c4e0	sqlite3FkCheck
53c6d0	FUN_0053c6d0	winGetVersion
53c730	FUN_0053c730	sqlite3ExprSkipCollate
53c7e0	FUN_0053c7e0	sqlite3ExprAffinity
53c840	FUN_0053c840	whereClauseInsert
53cb90	FUN_0053cb90	isAlterableTable
53cc30	FUN_0053cc30	journal_hdr_offset
53cc90	FUN_0053cc90	sqlite3ExprDup
53cd40	FUN_0053cd40	sqlite3ExprListFlags
53ce20	FUN_0053ce20	localtimeOffset
53d040	FUN_0053d040	fkLocateIndex
53d2a0	FUN_0053d2a0	btree_lock_and_read_page1
53d620	FUN_0053d620	lookupName
53dcf0	FUN_0053dcf0	sqlite3_mem_malloc
53dde0	FUN_0053dde0	winMbcsToUnicode
53de70	FUN_0053de70	sqlite3ErrorWithMsg
53dee0	FUN_0053dee0	btree_modify_page_pointer
53e110	FUN_0053e110	sqlite3ValueNew
53e1b0	FUN_0053e1b0	valueNewWrap
53e230	FUN_0053e230	sqlite3BtreeXXX
53e280	FUN_0053e280	valueNewWrap2
53e310	FUN_0053e310	sqlite3VdbeMemFromBtree
53e4b0	FUN_0053e4b0	multiSelect
53ec80	FUN_0053ec80	multiSelectCollSeq
53ecd0	FUN_0053ecd0	multiSelectOrderBy
540990	FUN_00540990	sqlite3ExprIsInteger
540a20	FUN_00540a20	newDatabase
540b00	FUN_00540b00	sqlite3PagerRefcount
540b30	FUN_00540b30	pager_pagecount_from_size
540b70	FUN_00540b70	openDatabase
540ff0	FUN_00540ff0	openStatTable
5411b0	FUN_005411b0	pager_zero_journal_header
541210	FUN_00541210	sqlite3PagerFilename
541240	FUN_00541240	sqlite3PagerJournalMode
541270	FUN_00541270	pager_flush_wal_frames
5412e0	FUN_005412e0	pager_lock_exclusive
541340	FUN_00541340	pager_lock_db
541390	FUN_00541390	pager_write_journal_hdr
5413e0	FUN_005413e0	pager_unlock_if_unused
541470	FUN_00541470	pager_pagecount
541500	FUN_00541500	pager_playback_journal
5417c0	FUN_005417c0	pager_undo_all_dirty
541820	FUN_00541820	pagerWalFrames
541900	FUN_00541900	pager_sync_file_size
541940	FUN_00541940	pager_playback_one_page
541a10	FUN_00541a10	pcache_release_page
541a70	FUN_00541a70	pager_unlock_db_vfs
541ab0	FUN_00541ab0	pager_wal_frames
541b50	FUN_00541b50	pager_cksum
541bd0	FUN_00541bd0	pager_delete_master_journal
541e00	FUN_00541e00	pager_end_transaction
541fd0	FUN_00541fd0	pager_set_error_state
542000	FUN_00542000	pager_acquire_page1
542180	FUN_00542180	pcache_fetch_no_create
5421b0	FUN_005421b0	pager_open_journal
5422c0	FUN_005422c0	pager_playback_savepoint
542600	FUN_00542600	pager_playback_or_backup_page
5428f0	FUN_005428f0	pager_invalidate_cursors
542920	FUN_00542920	pager_truncate_file
542a20	FUN_00542a20	pager_unlock
542b40	FUN_00542b40	pager_lock_db_busy
542bc0	FUN_00542bc0	pager_write_page
542d70	FUN_00542d70	pager_incr_change_counter
542df0	FUN_00542df0	pager_write_dirty_to_wal
542f30	FUN_00542f30	parseDateOrTime
542ff0	FUN_00542ff0	parseHhMmSs
543120	FUN_00543120	isDate_543120
543a20	FUN_00543a20	parseYyyyMmDd
543b00	FUN_00543b00	parseDateOrTimeInner
543be0	FUN_00543be0	sqlite3ExprDelete
543f40	FUN_00543f40	pcache1_alloc
544050	FUN_00544050	sqlite3MallocZero
5440c0	FUN_005440c0	sqlite3DbMallocZero
544190	FUN_00544190	pcache1_free
544290	FUN_00544290	sqlite3DbFreeNN
5442c0	FUN_005442c0	sqlite3MallocSize
544320	FUN_00544320	sqlite3DbMallocSize
544360	FUN_00544360	dbReallocFinish
544470	FUN_00544470	sqlite3DbFreeVec
544540	FUN_00544540	sqlite3HeapNearlyFull
544570	FUN_00544570	pcache_remove_from_hash
5445e0	FUN_005445e0	btree_ptrmap_get
544710	FUN_00544710	btree_ptrmap_pageno
544760	FUN_00544760	btree_ptrmap_put
544870	FUN_00544870	sqlite3PagerGet
5448e0	FUN_005448e0	sqlite3ExprCodeTarget
544bb0	FUN_00544bb0	sqlite3PagerGetExtra2
544c20	FUN_00544c20	prng_rc4_next_byte
544d30	FUN_00544d30	file_read32_be
544d80	FUN_00544d80	pager_read_db_page
544e80	FUN_00544e80	wal_read_frame_or_journal
5450a0	FUN_005450a0	pager_read_master_journal_name
5451e0	FUN_005451e0	sqlite3VdbeAddOp
5452d0	FUN_005452d0	hash_rehash
545420	FUN_00545420	sqlite3ValueText
545520	FUN_00545520	sqlite3ValueText2
5455d0	FUN_005455d0	pager_reset_pcache
545650	FUN_00545650	vdbe_release_mem_array
545740	FUN_00545740	btree_release_page
545780	FUN_00545780	reloadTableSchema
545a20	FUN_00545a20	btree_overwrite_cell
545b50	FUN_00545b50	pcache1_remove_page
545bb0	FUN_00545bb0	btree_shared_cache_unref
545c40	FUN_00545c40	sqlite3_log_message
545ce0	FUN_00545ce0	analyzeAggregate
545f00	FUN_00545f00	sqlite3ExprCodeAndCache
546090	FUN_00546090	sqlite3ResolveExprNames
546130	FUN_00546130	sqlite3CheckObjectName
5461b0	FUN_005461b0	resolveOrderByTermToExprList
546470	FUN_00546470	sqlite3ExprListDup
5467e0	FUN_005467e0	resolveOutOfRangeError
546890	FUN_00546890	resolveCompoundOrderBy
5469d0	FUN_005469d0	sqlite3ExprIsConstantOrFunction
546ad0	FUN_00546ad0	resolveSelectStep
546df0	FUN_00546df0	sqlite3ExprCodeConstants
546f70	FUN_00546f70	sqlite3VdbeMemRelease
546fe0	FUN_00546fe0	sqlite3VdbeMemSetNull_546fe0
547100	FUN_00547100	sqlite3VdbeMemShallowCopy
5471b0	FUN_005471b0	sqlite3VdbeMemMove
547210	FUN_00547210	sqlite3VdbeMemCopy
547260	FUN_00547260	sqlite3VdbeMemMakeWriteable
5472b0	FUN_005472b0	btree_save_cursor_position
5473d0	FUN_005473d0	vdbe_commit_all_btrees
5476b0	FUN_005476b0	seekWinFile
547720	FUN_00547720	sqlite3ExprCode
547860	FUN_00547860	sqlite3ExprCodeCopy
5478e0	FUN_005478e0	sqlite3CreateColumnExpr
547b70	FUN_00547b70	selectExpander
548280	FUN_00548280	generateOutputSubroutine
548960	FUN_00548960	sqlite3SelectOpName
548980	FUN_00548980	selectOpName
5489b0	FUN_005489b0	btree_free_cell_overflows
548b20	FUN_00548b20	setDateTimeToCurrent
548ba0	FUN_00548ba0	clearSelect
548bd0	FUN_00548bd0	pager_set_sector_size
548c40	FUN_00548c40	sqlite3DbMallocRaw2
548d00	FUN_00548d00	sqlite3_setup_lookaside
548e20	FUN_00548e20	sqlite3ExprListSetName
548e60	FUN_00548e60	sqlite3ExprFunction
548ec0	FUN_00548ec0	sqlite3PExprAnd
548f50	FUN_00548f50	sqlite3PExprOr
548fe0	FUN_00548fe0	util_abs_int
549000	FUN_00549000	sqlite3ExprListAppend
549060	FUN_00549060	sqlite3SrcListAppend
5490f0	FUN_005490f0	sqlite3AddColumn
549230	FUN_00549230	sqlite3AddColumnType
549280	FUN_00549280	sqlite3AddDefaultValue
549380	FUN_00549380	sqlite3AddCollateType
549420	FUN_00549420	sqlite3AddPrimaryKey
549610	FUN_00549610	sqlite3AffinityType
5496d0	FUN_005496d0	sqlite3AlterBeginAddColumn
5498e0	FUN_005498e0	sqlite3AlterFinishAddColumn
549b00	FUN_00549b00	sqlite3_register_builtin_functions
549b90	FUN_00549b90	sqlite3AlterRenameTable
549ed0	FUN_00549ed0	sqlite3AnalysisLoad
549fd0	FUN_00549fd0	sqlite3EndTable
54a110	FUN_0054a110	sqlite3ApiExit
54a160	FUN_0054a160	strAccum_append_spaces
54a2b0	FUN_0054a2b0	sqlite3KeyInfoAlloc
54a330	FUN_0054a330	computeYMD
54a970	FUN_0054a970	sqlite3VtabXXX
54a9a0	FUN_0054a9a0	sqlite3Atoi64
54ab50	FUN_0054ab50	sqlite3AuthContextPush
54abe0	FUN_0054abe0	sqlite3AuthRead
54acc0	FUN_0054acc0	sqlite3AuthReadCol
54ad90	FUN_0054ad90	sqlite3_run_auto_extensions
54ae60	FUN_0054ae60	sqlite3AttachXXX
54b260	FUN_0054b260	codeAttach
54b6e0	FUN_0054b6e0	btree_update_cursors_after_move
54b750	FUN_0054b750	sqlite3BeginTransaction
54b890	FUN_0054b890	sqlite3Parser
54bc80	FUN_0054bc80	sqlite3FinishCoding
54bcc0	FUN_0054bcc0	sqlite3ExprDupSel
54bd10	FUN_0054bd10	sqlite3PagerOpenSavepoint
54bf60	FUN_0054bf60	bitvec_clear
54c040	FUN_0054c040	bitvec_destroy
54c100	FUN_0054c100	bitvec_set
54c2e0	FUN_0054c2e0	bitvec_test
54c3a0	FUN_0054c3a0	sqlite3PagerXXX2
54c3f0	FUN_0054c3f0	sqlite3BtreeBeginTrans
54c670	FUN_0054c670	sqlite3PagerFree
54c690	FUN_0054c690	sqlite3PagerCommit
54c710	FUN_0054c710	btree_close
54c7f0	FUN_0054c7f0	btree_close_cursor
54c930	FUN_0054c930	sqlite3PagerSetPagesize
54c990	FUN_0054c990	btree_commit_phase_two
54ca30	FUN_0054ca30	btree_rollback
54cac0	FUN_0054cac0	sqlite3PagerReadFileheader
54cbd0	FUN_0054cbd0	pagerSyncHotJournal
